iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ALB,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.294445,
ALB,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.294456,
ALB,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_100yr,96107.03986533513,tonnes,annual,2023-10-10 21:31:23.294467,
ALB,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_20yr,96107.03986533513,tonnes,annual,2023-10-10 21:31:23.294476,
ALB,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2,135157.18059054585,tonnes,annual,2023-10-10 21:31:23.295397,
ALB,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.295416,
ALB,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.295428,
ALB,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_100yr,135157.18059054585,tonnes,annual,2023-10-10 21:31:23.295438,
ALB,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_20yr,135157.18059054585,tonnes,annual,2023-10-10 21:31:23.295447,
ALB,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2,129691.27002662285,tonnes,annual,2023-10-10 21:31:23.296131,
ALB,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.296146,
ALB,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.296158,
ALB,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2e_100yr,129691.27002662285,tonnes,annual,2023-10-10 21:31:23.296168,
ALB,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2e_20yr,129691.27002662285,tonnes,annual,2023-10-10 21:31:23.296176,
ALB,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,co2,132669.7921126559,tonnes,annual,2023-10-10 21:31:23.296829,
ALB,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.296847,
ALB,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.296858,
ALB,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,co2e_100yr,132669.7921126559,tonnes,annual,2023-10-10 21:31:23.296868,
ALB,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,co2e_20yr,132669.7921126559,tonnes,annual,2023-10-10 21:31:23.296876,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2,86589.58918552288,tonnes,annual,2023-10-10 21:31:23.297809,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.297825,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.297834,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2e_100yr,86589.58918552288,tonnes,annual,2023-10-10 21:31:23.297843,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2e_20yr,86589.58918552288,tonnes,annual,2023-10-10 21:31:23.297856,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2,164095.47008531322,tonnes,annual,2023-10-10 21:31:23.298814,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.298839,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.298855,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_100yr,164095.47008531322,tonnes,annual,2023-10-10 21:31:23.298873,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_20yr,164095.47008531322,tonnes,annual,2023-10-10 21:31:23.298887,
ALB,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2,142501.18747924003,tonnes,annual,2023-10-10 21:31:23.299968,
ALB,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.300007,
ALB,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.300027,
ALB,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_100yr,142501.18747924003,tonnes,annual,2023-10-10 21:31:23.300046,
ALB,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_20yr,142501.18747924003,tonnes,annual,2023-10-10 21:31:23.300062,
ALB,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2,238160.12583165354,tonnes,annual,2023-10-10 21:31:23.30125,
ALB,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.301276,
ALB,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.301294,
ALB,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_100yr,238160.12583165354,tonnes,annual,2023-10-10 21:31:23.301312,
ALB,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_20yr,238160.12583165354,tonnes,annual,2023-10-10 21:31:23.30133,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2,,tonnes,annual,2023-10-10 21:31:23.302434,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.302456,
