iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AFG,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,102617.843784,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:28.592487
AFG,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,102386.88010699999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:28.592487
CYP,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
CYP,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
CYP,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
CYP,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
CYP,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
EST,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
EST,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
EST,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
